#Voltage(V),Current(A)
-8.559600000000327, -5.2955497765e-09
-8.559500000000327, -5.2741540024e-09
-8.559400000000327, -5.3169117997e-09
-8.559300000000327, -5.3092117369e-09
-8.559200000000327, -5.3151287815e-09
-8.559100000000328, -5.3080926321e-09
-8.559000000000328, -5.2915498649e-09
-8.558900000000328, -5.2983479826e-09
-8.558800000000328, -5.3150537305e-09
-8.558700000000329, -5.2677147089e-09
-8.558600000000329, -5.2921960148e-09
-8.558500000000329, -5.290524463e-09
-8.55840000000033, -5.2936801609e-09
-8.55830000000033, -5.30805222e-09
-8.55820000000033, -5.2820876562e-09
-8.55810000000033, -5.2843902587e-09
-8.55800000000033, -5.2891722113e-09
-8.55790000000033, -5.2942397133e-09
-8.55780000000033, -5.2958792907e-09
-8.557700000000331, -5.2528981165e-09
-8.557600000000331, -5.2465334299e-09
-8.557500000000331, -5.2535797934e-09
-8.557400000000332, -5.2533120076e-09
-8.557300000000332, -5.2613375878e-09
-8.557200000000332, -5.2255302307e-09
-8.557100000000332, -5.2433648534e-09
-8.557000000000333, -5.2338013923e-09
-8.556900000000333, -5.2541988538e-09
-8.556800000000333, -5.2472421963e-09
-8.556700000000333, -5.2221156288e-09
-8.556600000000333, -5.2080704194e-09
-8.556500000000334, -5.2356674551e-09
-8.556400000000334, -5.2455919608e-09
-8.556300000000334, -5.2071693624e-09
-8.556200000000334, -5.2246074134e-09
-8.556100000000335, -5.2366408987e-09
-8.556000000000335, -5.2250221927e-09
-8.555900000000335, -5.2405528805e-09
-8.555800000000335, -5.2194737421e-09
-8.555700000000336, -5.1802504508e-09
-8.555600000000336, -5.1775073118e-09
-8.555500000000336, -5.2027266939e-09
-8.555400000000336, -5.19602672e-09
-8.555300000000337, -5.1988711114e-09
-8.555200000000337, -5.1829900372e-09
-8.555100000000337, -5.1890136632e-09
-8.555000000000337, -5.1701860571e-09
-8.554900000000337, -5.1886650532e-09
-8.554800000000338, -5.1899453624e-09
-8.554700000000338, -5.1485717911e-09
-8.554600000000338, -5.1650141941e-09
-8.554500000000338, -5.1685042912e-09
-8.554400000000339, -5.1600097528e-09
-8.554300000000339, -5.1705737469e-09
-8.554200000000339, -5.1513198152e-09
-8.55410000000034, -5.158442562e-09
-8.55400000000034, -5.1682449431e-09
-8.55390000000034, -5.1392863298e-09
-8.55380000000034, -5.1640816068e-09
-8.55370000000034, -5.0954427344e-09
-8.55360000000034, -5.1330912854e-09
-8.55350000000034, -5.0973261168e-09
-8.553400000000341, -5.1096105125e-09
-8.553300000000341, -5.1066004758e-09
-8.553200000000341, -5.1185127248e-09
-8.553100000000342, -5.120903257e-09
-8.553000000000342, -5.0960289322e-09
-8.552900000000342, -5.1151327618e-09
-8.552800000000342, -5.1284483327e-09
-8.552700000000343, -5.0734758616e-09
-8.552600000000343, -5.0942077223e-09
-8.552500000000343, -5.101892242e-09
-8.552400000000343, -5.0759392245e-09
-8.552300000000344, -5.0959716447e-09
-8.552200000000344, -5.0568336185e-09
-8.552100000000344, -5.0569748389e-09
-8.552000000000344, -5.0576738353e-09
-8.551900000000344, -5.063964803e-09
-8.551800000000345, -5.0650275085e-09
-8.551700000000345, -5.0720934119e-09
-8.551600000000345, -5.0546660191e-09
-8.551500000000345, -5.0740656121e-09
-8.551400000000346, -5.0610879931e-09
-8.551300000000346, -5.0601793866e-09
-8.551200000000346, -5.0476525182e-09
-8.551100000000346, -5.0585109435e-09
-8.551000000000347, -5.0803343754e-09
-8.550900000000347, -5.0735446955e-09
-8.550800000000347, -5.0777297922e-09
-8.550700000000347, -5.0619348713e-09
-8.550600000000347, -5.0575792443e-09
-8.550500000000348, -5.0596904444e-09
-8.550400000000348, -5.0687445352e-09
-8.550300000000348, -5.0615232006e-09
-8.550200000000348, -5.0703907739e-09
-8.550100000000349, -5.0369632909e-09
