#Voltage(V),Current(A)
-8.559600000000327, -1.0517231203e-05
-8.559500000000327, -1.0504465536e-05
-8.559400000000327, -1.0567096979e-05
-8.559300000000327, -1.0505279533e-05
-8.559200000000327, -1.0473040675e-05
-8.559100000000328, -1.0484861377e-05
-8.559000000000328, -1.0498555639e-05
-8.558900000000328, -1.0477467185e-05
-8.558800000000328, -1.048444301e-05
-8.558700000000329, -1.0495905371e-05
-8.558600000000329, -1.0511248547e-05
-8.558500000000329, -1.0441807717e-05
-8.55840000000033, -1.0441059203e-05
-8.55830000000033, -1.049824823e-05
-8.55820000000033, -1.0449570254e-05
-8.55810000000033, -1.0431359442e-05
-8.55800000000033, -1.047333717e-05
-8.55790000000033, -1.0503847079e-05
-8.55780000000033, -1.0431462215e-05
-8.557700000000331, -1.0393841876e-05
-8.557600000000331, -1.0425500477e-05
-8.557500000000331, -1.0423043932e-05
-8.557400000000332, -1.0392013792e-05
-8.557300000000332, -1.0368999028e-05
-8.557200000000332, -1.0488915905e-05
-8.557100000000332, -1.0426039807e-05
-8.557000000000333, -1.0399625353e-05
-8.556900000000333, -1.0405495232e-05
-8.556800000000333, -1.0414340068e-05
-8.556700000000333, -1.038645496e-05
-8.556600000000333, -1.0398150152e-05
-8.556500000000334, -1.0384586858e-05
-8.556400000000334, -1.0388536793e-05
-8.556300000000334, -1.0425417713e-05
-8.556200000000334, -1.0473367183e-05
-8.556100000000335, -1.0403771739e-05
-8.556000000000335, -1.0447047316e-05
-8.555900000000335, -1.0474639566e-05
-8.555800000000335, -1.0448036846e-05
-8.555700000000336, -1.037889615e-05
-8.555600000000336, -1.0403507076e-05
-8.555500000000336, -1.0413168638e-05
-8.555400000000336, -1.0370063137e-05
-8.555300000000337, -1.03437078e-05
-8.555200000000337, -1.0365016351e-05
-8.555100000000337, -1.034869365e-05
-8.555000000000337, -1.0367713912e-05
-8.554900000000337, -1.0363333786e-05
-8.554800000000338, -1.0356189705e-05
-8.554700000000338, -1.0342045243e-05
-8.554600000000338, -1.0445761291e-05
-8.554500000000338, -1.0362963621e-05
-8.554400000000339, -1.0348722753e-05
-8.554300000000339, -1.0380485037e-05
-8.554200000000339, -1.0464968e-05
-8.55410000000034, -1.0373864825e-05
-8.55400000000034, -1.0345624105e-05
-8.55390000000034, -1.0433093848e-05
-8.55380000000034, -1.0443388419e-05
-8.55370000000034, -1.0391439901e-05
-8.55360000000034, -1.0388996088e-05
-8.55350000000034, -1.0510122593e-05
-8.553400000000341, -1.0460415979e-05
-8.553300000000341, -1.0401683539e-05
-8.553200000000341, -1.0433694115e-05
-8.553100000000342, -1.0535329238e-05
-8.553000000000342, -1.0438763638e-05
-8.552900000000342, -1.0393094271e-05
-8.552800000000342, -1.0563131582e-05
-8.552700000000343, -1.0549845683e-05
-8.552600000000343, -1.0414242752e-05
-8.552500000000343, -1.0313466191e-05
-8.552400000000343, -1.0432821e-05
-8.552300000000344, -1.0381456377e-05
-8.552200000000344, -1.0262824617e-05
-8.552100000000344, -1.0212408597e-05
-8.552000000000344, -1.0263445802e-05
-8.551900000000344, -1.0150397429e-05
-8.551800000000345, -1.0082513654e-05
-8.551700000000345, -1.0109182767e-05
-8.551600000000345, -1.0115815712e-05
-8.551500000000345, -1.0022815331e-05
-8.551400000000346, -1.0032978935e-05
-8.551300000000346, -1.0059413398e-05
-8.551200000000346, -1.0048014701e-05
-8.551100000000346, -1.005811373e-05
-8.551000000000347, -1.0077653315e-05
-8.550900000000347, -1.0109290997e-05
-8.550800000000347, -1.0101914995e-05
-8.550700000000347, -1.0135443517e-05
-8.550600000000347, -1.0119591934e-05
-8.550500000000348, -1.0115573787e-05
-8.550400000000348, -1.0122016647e-05
-8.550300000000348, -1.0131022464e-05
-8.550200000000348, -1.0143418876e-05
-8.550100000000349, -1.0157370525e-05
