#Voltage(V),Current(A)
-8.636900000000146, -2.1255928573e-08
-8.636800000000147, -2.1184405341e-08
-8.636700000000147, -2.1244568771e-08
-8.636600000000147, -2.1088981228e-08
-8.636500000000147, -2.1109810788e-08
-8.636400000000148, -2.0922430011e-08
-8.636300000000148, -2.093596585e-08
-8.636200000000148, -2.1218536261e-08
-8.636100000000148, -2.1045904575e-08
-8.636000000000148, -2.1106254522e-08
-8.635900000000149, -2.1047769749e-08
-8.635800000000149, -2.1038466969e-08
-8.63570000000015, -2.126941645e-08
-8.63560000000015, -2.1040470699e-08
-8.63550000000015, -2.1157875452e-08
-8.63540000000015, -2.1185682542e-08
-8.63530000000015, -2.1121973504e-08
-8.63520000000015, -2.1076967727e-08
-8.63510000000015, -2.1093896407e-08
-8.63500000000015, -2.1077923407e-08
-8.634900000000151, -2.1102534831e-08
-8.634800000000151, -2.0991976157e-08
-8.634700000000151, -2.0777765286e-08
-8.634600000000152, -2.0796628419e-08
-8.634500000000152, -2.0867705786e-08
-8.634400000000152, -2.0936203882e-08
-8.634300000000152, -2.0920614574e-08
-8.634200000000153, -2.0762916719e-08
-8.634100000000153, -2.0692588976e-08
-8.634000000000153, -2.0737427775e-08
-8.633900000000153, -2.0855010163e-08
-8.633800000000154, -2.0969929793e-08
-8.633700000000154, -2.0866881556e-08
-8.633600000000154, -2.0851903315e-08
-8.633500000000154, -2.0832965575e-08
-8.633400000000155, -2.0834704628e-08
-8.633300000000155, -2.0964195713e-08
-8.633200000000155, -2.1167251063e-08
-8.633100000000155, -2.0981900661e-08
-8.633000000000155, -2.0793066824e-08
-8.632900000000156, -2.0825599023e-08
-8.632800000000156, -2.0782321641e-08
-8.632700000000156, -2.0658251998e-08
-8.632600000000156, -2.0538768908e-08
-8.632500000000157, -2.0545286361e-08
-8.632400000000157, -2.070085614e-08
-8.632300000000157, -2.0721307337e-08
-8.632200000000157, -2.0650487542e-08
-8.632100000000158, -2.0629240538e-08
-8.632000000000158, -2.0724607808e-08
-8.631900000000158, -2.064710003e-08
-8.631800000000158, -2.0713935456e-08
-8.631700000000158, -2.069816496e-08
-8.631600000000159, -2.0716134586e-08
-8.631500000000159, -2.07561488e-08
-8.63140000000016, -2.0732207062e-08
-8.63130000000016, -2.0691182101e-08
-8.63120000000016, -2.061231541e-08
-8.63110000000016, -2.0802195522e-08
-8.63100000000016, -2.0729558514e-08
-8.63090000000016, -2.0679610913e-08
-8.63080000000016, -2.0765497766e-08
-8.63070000000016, -2.064192195e-08
-8.630600000000161, -2.0704005621e-08
-8.630500000000161, -2.0656525379e-08
-8.630400000000161, -2.0681419244e-08
-8.630300000000162, -2.0646206522e-08
-8.630200000000162, -2.054200543e-08
